Query	RS ID	Position	R2	D'	Gene Symbol	Gencode ID	Tissue	Non-effect Allele Freq	Effect Allele Freq	Effect Size	P-value
rs12675568	rs62493302	chr8:11809062	0.21420308209275302	0.4806036069193964	NEIL2	ENSG00000154328.15	Heart - Atrial Appendage	G=0.491	A=0.509	0.176678	1.25896e-06
rs12675568	rs55948700	chr8:11811257	0.9073866948124577	0.97165991902834	CTSB	ENSG00000164733.20	Cells - Cultured fibroblasts	C=0.5	G=0.5	0.159317	0.000134488
rs12675568	rs55948700	chr8:11811257	0.9073866948124577	0.97165991902834	CTSB	ENSG00000164733.20	Esophagus - Mucosa	C=0.5	G=0.5	-0.142108	3.64326e-05
rs12675568	rs55948700	chr8:11811257	0.9073866948124577	0.97165991902834	FAM66A	ENSG00000227888.4	Ovary	C=0.5	G=0.5	-0.498551	1.68804e-05
rs12675568	rs55948700	chr8:11811257	0.9073866948124577	0.97165991902834	FAM66A	ENSG00000227888.4	Breast - Mammary Tissue	C=0.5	G=0.5	-0.282772	5.18385e-06
rs12675568	rs55948700	chr8:11811257	0.9073866948124577	0.97165991902834	FAM66A	ENSG00000227888.4	Brain - Cerebellum	C=0.5	G=0.5	-0.394552	2.47656e-05
rs12675568	rs55948700	chr8:11811257	0.9073866948124577	0.97165991902834	FAM66A	ENSG00000227888.4	Brain - Hippocampus	C=0.5	G=0.5	-0.530253	3.30487e-06
rs12675568	rs55948700	chr8:11811257	0.9073866948124577	0.97165991902834	FAM66A	ENSG00000227888.4	Colon - Sigmoid	C=0.5	G=0.5	-0.325694	2.16043e-05
rs12675568	rs55948700	chr8:11811257	0.9073866948124577	0.97165991902834	FAM66A	ENSG00000227888.4	Brain - Cerebellar Hemisphere	C=0.5	G=0.5	-0.470593	1.3848e-05
rs12675568	rs55948700	chr8:11811257	0.9073866948124577	0.97165991902834	FAM66A	ENSG00000227888.4	Esophagus - Muscularis	C=0.5	G=0.5	-0.335997	3.68241e-08
rs12675568	rs55948700	chr8:11811257	0.9073866948124577	0.97165991902834	FAM66A	ENSG00000227888.4	Adipose - Subcutaneous	C=0.5	G=0.5	-0.237704	3.90726e-05
rs12675568	rs55948700	chr8:11811257	0.9073866948124577	0.97165991902834	FAM66A	ENSG00000227888.4	Brain - Nucleus accumbens (basal ganglia)	C=0.5	G=0.5	-0.400257	2.44247e-05
rs12675568	rs55948700	chr8:11811257	0.9073866948124577	0.97165991902834	FAM66A	ENSG00000227888.4	Nerve - Tibial	C=0.5	G=0.5	-0.2844	6.13977e-06
rs12675568	rs55948700	chr8:11811257	0.9073866948124577	0.97165991902834	FAM66A	ENSG00000227888.4	Small Intestine - Terminal Ileum	C=0.5	G=0.5	-0.432623	4.61349e-06
rs12675568	rs55948700	chr8:11811257	0.9073866948124577	0.97165991902834	FAM66A	ENSG00000227888.4	Artery - Tibial	C=0.5	G=0.5	-0.249915	2.97407e-05
rs12675568	rs55948700	chr8:11811257	0.9073866948124577	0.97165991902834	RP11-351I21.6	ENSG00000255556.2	Brain - Amygdala	C=0.5	G=0.5	-0.498172	8.42757e-06
rs12675568	rs4841652	chr8:11812135	0.877000280734477	0.936482931363128	FAM167A	ENSG00000154319.14	Cells - Cultured fibroblasts	C=0.51	T=0.49	0.147644	1.23384e-06
rs12675568	rs4841652	chr8:11812135	0.877000280734477	0.936482931363128	RP11-148O21.6	ENSG00000269954.1	Cells - Cultured fibroblasts	C=0.51	T=0.49	-0.202342	0.000162186
rs12675568	rs4841652	chr8:11812135	0.877000280734477	0.936482931363128	RP11-148O21.2	ENSG00000255354.1	Cells - Cultured fibroblasts	C=0.51	T=0.49	-0.217098	6.19915e-05
rs12675568	rs4841652	chr8:11812135	0.877000280734477	0.936482931363128	FDFT1	ENSG00000079459.12	Whole Blood	C=0.51	T=0.49	0.15365	2.3598e-05
rs12675568	rs4841652	chr8:11812135	0.877000280734477	0.936482931363128	NEIL2	ENSG00000154328.15	Heart - Atrial Appendage	C=0.51	T=0.49	0.16356	4.21555e-05
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	RP11-148O21.6	ENSG00000269954.1	Cells - Cultured fibroblasts	T=0.419	C=0.581	0.181654	7.03547e-05
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	RP11-148O21.3	ENSG00000254774.1	Cells - Cultured fibroblasts	T=0.419	C=0.581	0.185941	0.000130849
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	FDFT1	ENSG00000079459.12	Cells - Cultured fibroblasts	T=0.419	C=0.581	-0.138285	3.83739e-06
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	RP11-148O21.4	ENSG00000255518.1	Cells - Cultured fibroblasts	T=0.419	C=0.581	0.195839	5.85129e-05
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	FAM66A	ENSG00000227888.4	Cells - Cultured fibroblasts	T=0.419	C=0.581	-0.253211	7.45158e-06
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	FAM66A	ENSG00000227888.4	Brain - Anterior cingulate cortex (BA24)	T=0.419	C=0.581	-0.636885	1.02286e-07
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	RP11-481A20.10	ENSG00000254507.2	Brain - Anterior cingulate cortex (BA24)	T=0.419	C=0.581	-0.482501	5.05005e-06
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	AF131215.9	ENSG00000269918.1	Pancreas	T=0.419	C=0.581	-0.2536	3.16346e-07
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	AF131215.2	ENSG00000255310.2	Lung	T=0.419	C=0.581	-0.205116	1.85284e-05
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	FAM66A	ENSG00000227888.4	Brain - Putamen (basal ganglia)	T=0.419	C=0.581	-0.607045	1.41739e-06
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	AF131215.9	ENSG00000269918.1	Thyroid	T=0.419	C=0.581	-0.232641	4.39986e-11
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	AF131215.2	ENSG00000255310.2	Thyroid	T=0.419	C=0.581	-0.273836	8.79232e-12
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	TDH	ENSG00000154316.16	Thyroid	T=0.419	C=0.581	0.162814	8.94015e-06
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	FAM66A	ENSG00000227888.4	Thyroid	T=0.419	C=0.581	-0.310119	3.91154e-08
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	FAM66A	ENSG00000227888.4	Brain - Spinal cord (cervical c-1)	T=0.419	C=0.581	-0.591299	8.13011e-06
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	AF131215.9	ENSG00000269918.1	Esophagus - Mucosa	T=0.419	C=0.581	-0.129526	1.27861e-05
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	FAM66A	ENSG00000227888.4	Breast - Mammary Tissue	T=0.419	C=0.581	-0.291143	2.17395e-06
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	RP11-351I21.6	ENSG00000255556.2	Testis	T=0.419	C=0.581	-0.338611	1.92152e-05
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	FAM66A	ENSG00000227888.4	Testis	T=0.419	C=0.581	-0.467318	6.94112e-09
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	RP11-481A20.10	ENSG00000254507.2	Brain - Frontal Cortex (BA9)	T=0.419	C=0.581	-0.49112	2.69388e-07
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	FAM66A	ENSG00000227888.4	Brain - Frontal Cortex (BA9)	T=0.419	C=0.581	-0.571596	2.37631e-07
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	AF131215.9	ENSG00000269918.1	Whole Blood	T=0.419	C=0.581	-0.157013	2.24664e-06
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	RP11-297N6.4	ENSG00000255046.1	Whole Blood	T=0.419	C=0.581	0.1998	0.000119664
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	AF131216.5	ENSG00000255020.1	Brain - Cerebellum	T=0.419	C=0.581	-0.247217	2.01814e-05
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	RP11-481A20.4	ENSG00000255174.1	Brain - Cerebellum	T=0.419	C=0.581	-0.452921	4.02349e-05
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	RP11-481A20.10	ENSG00000254507.2	Brain - Cerebellum	T=0.419	C=0.581	-0.469102	3.11096e-07
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	DEFB134	ENSG00000205882.8	Brain - Cerebellum	T=0.419	C=0.581	-0.396179	3.36191e-05
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	FAM66A	ENSG00000227888.4	Brain - Cerebellum	T=0.419	C=0.581	-0.601178	4.69392e-09
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	RP11-351I21.6	ENSG00000255556.2	Brain - Cerebellum	T=0.419	C=0.581	-0.477855	7.50019e-07
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	RP11-351I21.7	ENSG00000254423.1	Brain - Cerebellum	T=0.419	C=0.581	-0.383643	6.36004e-05
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	AF131216.7	ENSG00000280273.2	Brain - Hippocampus	T=0.419	C=0.581	0.308778	4.72342e-06
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	FAM66A	ENSG00000227888.4	Brain - Hippocampus	T=0.419	C=0.581	-0.637657	1.00257e-08
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	AF131215.2	ENSG00000255310.2	Colon - Sigmoid	T=0.419	C=0.581	-0.243677	1.40098e-05
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	CTSB	ENSG00000164733.20	Colon - Sigmoid	T=0.419	C=0.581	0.152737	7.74024e-06
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	RP11-481A20.10	ENSG00000254507.2	Brain - Cerebellar Hemisphere	T=0.419	C=0.581	-0.56892	1.00132e-08
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	DEFB134	ENSG00000205882.8	Brain - Cerebellar Hemisphere	T=0.419	C=0.581	-0.568941	6.00271e-08
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	FAM66A	ENSG00000227888.4	Brain - Cerebellar Hemisphere	T=0.419	C=0.581	-0.508263	4.10781e-06
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	RP11-351I21.6	ENSG00000255556.2	Brain - Cerebellar Hemisphere	T=0.419	C=0.581	-0.455873	9.23995e-06
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	RP11-481A20.4	ENSG00000255174.1	Brain - Cerebellar Hemisphere	T=0.419	C=0.581	-0.485095	5.88212e-07
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	FAM66A	ENSG00000227888.4	Pituitary	T=0.419	C=0.581	-0.521231	1.80801e-09
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	RP11-351I21.6	ENSG00000255556.2	Pituitary	T=0.419	C=0.581	-0.371412	3.61071e-05
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	AF131215.9	ENSG00000269918.1	Esophagus - Gastroesophageal Junction	T=0.419	C=0.581	-0.202559	3.03641e-05
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	FAM66A	ENSG00000227888.4	Esophagus - Gastroesophageal Junction	T=0.419	C=0.581	-0.295326	3.4044e-05
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	OR7E161P	ENSG00000206014.6	Brain - Hypothalamus	T=0.419	C=0.581	0.430256	3.32541e-05
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	FAM66A	ENSG00000227888.4	Brain - Hypothalamus	T=0.419	C=0.581	-0.498958	6.9786e-06
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	RP11-351I21.6	ENSG00000255556.2	Brain - Hypothalamus	T=0.419	C=0.581	-0.465934	3.06134e-05
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	FAM66A	ENSG00000227888.4	Adipose - Visceral (Omentum)	T=0.419	C=0.581	-0.280789	1.77298e-05
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	AF131215.9	ENSG00000269918.1	Colon - Transverse	T=0.419	C=0.581	-0.200856	3.90674e-05
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	RP11-481A20.10	ENSG00000254507.2	Brain - Cortex	T=0.419	C=0.581	-0.449192	1.98567e-07
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	FAM66A	ENSG00000227888.4	Brain - Cortex	T=0.419	C=0.581	-0.509267	8.39318e-07
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	AF131216.5	ENSG00000255020.1	Brain - Cortex	T=0.419	C=0.581	-0.314238	3.99516e-05
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	AF131215.9	ENSG00000269918.1	Esophagus - Muscularis	T=0.419	C=0.581	-0.181939	2.11747e-06
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	AC145124.2	ENSG00000255495.1	Esophagus - Muscularis	T=0.419	C=0.581	-0.271566	5.20206e-06
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	FAM90A25P	ENSG00000251402.3	Esophagus - Muscularis	T=0.419	C=0.581	-0.284439	5.49397e-06
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	FAM66A	ENSG00000227888.4	Esophagus - Muscularis	T=0.419	C=0.581	-0.399295	2.89364e-11
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	AF131215.2	ENSG00000255310.2	Artery - Aorta	T=0.419	C=0.581	-0.212465	7.6215e-05
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	FAM66A	ENSG00000227888.4	Adipose - Subcutaneous	T=0.419	C=0.581	-0.23936	2.79976e-05
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	AF131215.2	ENSG00000255310.2	Adipose - Subcutaneous	T=0.419	C=0.581	-0.203873	2.20668e-06
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	AF131215.2	ENSG00000255310.2	Skin - Not Sun Exposed (Suprapubic)	T=0.419	C=0.581	-0.192777	4.59124e-08
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	AF131215.9	ENSG00000269918.1	Skin - Not Sun Exposed (Suprapubic)	T=0.419	C=0.581	-0.177721	2.72902e-08
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	RP11-351I21.6	ENSG00000255556.2	Skin - Not Sun Exposed (Suprapubic)	T=0.419	C=0.581	-0.218246	9.45951e-05
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	FAM66A	ENSG00000227888.4	Skin - Not Sun Exposed (Suprapubic)	T=0.419	C=0.581	-0.246724	5.69581e-05
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	CTSB	ENSG00000164733.20	Brain - Caudate (basal ganglia)	T=0.419	C=0.581	0.223383	3.69439e-05
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	AF131216.7	ENSG00000280273.2	Brain - Caudate (basal ganglia)	T=0.419	C=0.581	0.263061	3.49039e-05
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	FAM66A	ENSG00000227888.4	Brain - Caudate (basal ganglia)	T=0.419	C=0.581	-0.589229	2.9911e-08
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	RP11-351I21.6	ENSG00000255556.2	Prostate	T=0.419	C=0.581	-0.501294	1.31749e-07
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	AF131215.2	ENSG00000255310.2	Prostate	T=0.419	C=0.581	-0.246658	1.69327e-05
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	FAM66A	ENSG00000227888.4	Prostate	T=0.419	C=0.581	-0.473417	5.86309e-07
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	RP11-351I21.6	ENSG00000255556.2	Brain - Nucleus accumbens (basal ganglia)	T=0.419	C=0.581	-0.396426	1.02606e-05
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	FAM66A	ENSG00000227888.4	Brain - Nucleus accumbens (basal ganglia)	T=0.419	C=0.581	-0.519813	1.03369e-07
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	AF131215.2	ENSG00000255310.2	Nerve - Tibial	T=0.419	C=0.581	-0.214758	7.2177e-07
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	FAM66A	ENSG00000227888.4	Nerve - Tibial	T=0.419	C=0.581	-0.352801	8.38175e-09
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	RP11-419I17.2	ENSG00000270154.1	Nerve - Tibial	T=0.419	C=0.581	-0.23113	4.59657e-05
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	AF131215.9	ENSG00000269918.1	Artery - Tibial	T=0.419	C=0.581	-0.186869	6.10881e-05
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	AF131215.2	ENSG00000255310.2	Artery - Tibial	T=0.419	C=0.581	-0.197254	4.7784e-05
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	FAM66A	ENSG00000227888.4	Artery - Tibial	T=0.419	C=0.581	-0.275193	4.23445e-06
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	FDFT1	ENSG00000079459.12	Artery - Tibial	T=0.419	C=0.581	-0.159128	1.37093e-06
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	RP11-351I21.6	ENSG00000255556.2	Brain - Amygdala	T=0.419	C=0.581	-0.564194	5.42591e-06
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	AF131215.9	ENSG00000269918.1	Skin - Sun Exposed (Lower leg)	T=0.419	C=0.581	-0.189356	1.3276e-09
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	AF131215.2	ENSG00000255310.2	Skin - Sun Exposed (Lower leg)	T=0.419	C=0.581	-0.212767	1.35792e-09
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	FAM66A	ENSG00000227888.4	Skin - Sun Exposed (Lower leg)	T=0.419	C=0.581	-0.250832	4.61806e-06
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	FAM167A	ENSG00000154319.14	Skin - Sun Exposed (Lower leg)	T=0.419	C=0.581	0.138894	6.79696e-05
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	AF131215.9	ENSG00000269918.1	Heart - Atrial Appendage	T=0.419	C=0.581	-0.273137	1.17231e-06
rs12675568	rs13267552	chr8:11812454	0.6854386859293847	0.995164725521423	AF131215.2	ENSG00000255310.2	Heart - Atrial Appendage	T=0.419	C=0.581	-0.316657	1.95364e-07
rs12675568	rs56051831	chr8:11813440	0.7111207580478557	0.9952656941300243	FAM66A	ENSG00000227888.4	Cells - Cultured fibroblasts	A=0.428	T=0.572	-0.235191	1.69279e-05
rs12675568	rs56051831	chr8:11813440	0.7111207580478557	0.9952656941300243	CTSB	ENSG00000164733.20	Esophagus - Mucosa	A=0.428	T=0.572	-0.13863	3.56986e-05
rs12675568	rs56051831	chr8:11813440	0.7111207580478557	0.9952656941300243	FAM66A	ENSG00000227888.4	Ovary	A=0.428	T=0.572	-0.471111	1.56202e-05
rs12675568	rs56051831	chr8:11813440	0.7111207580478557	0.9952656941300243	FAM66A	ENSG00000227888.4	Breast - Mammary Tissue	A=0.428	T=0.572	-0.271934	5.7802e-06
rs12675568	rs56051831	chr8:11813440	0.7111207580478557	0.9952656941300243	FAM66A	ENSG00000227888.4	Brain - Cerebellum	A=0.428	T=0.572	-0.405046	1.27953e-05
rs12675568	rs56051831	chr8:11813440	0.7111207580478557	0.9952656941300243	FAM66A	ENSG00000227888.4	Brain - Hippocampus	A=0.428	T=0.572	-0.511688	6.42211e-06
rs12675568	rs56051831	chr8:11813440	0.7111207580478557	0.9952656941300243	FAM66A	ENSG00000227888.4	Colon - Sigmoid	A=0.428	T=0.572	-0.317899	1.66143e-05
rs12675568	rs56051831	chr8:11813440	0.7111207580478557	0.9952656941300243	FAM66A	ENSG00000227888.4	Brain - Cerebellar Hemisphere	A=0.428	T=0.572	-0.447425	2.48869e-05
rs12675568	rs56051831	chr8:11813440	0.7111207580478557	0.9952656941300243	FAM66A	ENSG00000227888.4	Pituitary	A=0.428	T=0.572	-0.372766	1.86729e-05
rs12675568	rs56051831	chr8:11813440	0.7111207580478557	0.9952656941300243	FAM66A	ENSG00000227888.4	Esophagus - Muscularis	A=0.428	T=0.572	-0.339173	1.41975e-08
rs12675568	rs56051831	chr8:11813440	0.7111207580478557	0.9952656941300243	FAM66A	ENSG00000227888.4	Brain - Nucleus accumbens (basal ganglia)	A=0.428	T=0.572	-0.388489	3.78564e-05
rs12675568	rs56051831	chr8:11813440	0.7111207580478557	0.9952656941300243	FAM66A	ENSG00000227888.4	Nerve - Tibial	A=0.428	T=0.572	-0.27517	4.79189e-06
rs12675568	rs56051831	chr8:11813440	0.7111207580478557	0.9952656941300243	FAM66A	ENSG00000227888.4	Artery - Tibial	A=0.428	T=0.572	-0.24872	1.65316e-05
rs12675568	rs56051831	chr8:11813440	0.7111207580478557	0.9952656941300243	RP11-351I21.6	ENSG00000255556.2	Brain - Amygdala	A=0.428	T=0.572	-0.47979	2.43953e-05
